,key,Session duration,Reading duration,#Subgoals validated,#Subgoals attempted,Worked without subgoal,#Subgoals changes,#Note Taking,#Summaries added to notes,Note Taking Duration,Note Checking Duration,#SUMM,#TN,#MPTG,#PKA,#JOL,#FOK,Mean # of SRL processes per relevant page to SG0 at anytime in the session (NB: some processes can end up being counted multiple times),Mean # of SRL processes per relevant page to SG1 at anytime in the session (NB: some processes can end up being counted multiple times),TimeSpentWithContentOverall,TimePageRelSG,TimePageIrrelSG,TotalTimeWithRelFullContent,TotalTimeWithIrrelFullContent,NumberSG,TimeINF,RatioPagesRelevantToInitialSubgoal1ReadWhenSubgoal1Active,RatioPagesRelevantToInitialSubgoal2ReadWhenSubgoal2Active,RatioPagesRelevantToInitialSubgoal1ReadAtAnytime,RatioPagesRelevantToInitialSubgoal2ReadAtAnytime,ImagesOpened_num,TimePageRelSG_mod,TimePageIrrelSG_mod,TotalTimeWithRelTextContent_mod,TotalTimeWithRelFullContent_mod,TotalTimeWithIrrelFullContent_mod,TotalTimeSettingSG_mod,TimeFullView_total_mod,Enjoyment,Contempt,Confusion,Curiosity,Sadness,Eureka,Neutral,Task Value,Hope,Pride,Frustration,Anxiety,Shame,Hopelessness,Boredom,Surprise
366,"('MT208PN41006', 1)",4523.0,2919.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,1.75,0.8733813762664795,0.5689939856529236,0.08839452266693115,0.21000991761684418,0.023309482261538506,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.2857142984867096,4.0,0.6514840126037598,0.10120953619480133,0.3836107850074768,0.24045614898204803,0.026688778772950172,0.00020884344121441245,0.00503934221342206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,"('MT208PN41007', 1)",4513.0,2838.0,0.0,1.0,False,1.0,14.0,0.0,1402.0,164.0,0.0,18.0,0.0,0.0,0.0,0.0,0.6315789222717285,0.6470588445663452,0.766434371471405,0.45688000321388245,0.22602097690105438,0.07140923291444778,0.032836589962244034,2.0,0.0,0.6499999761581421,0.0,0.8999999761581421,0.8947368264198303,5.0,0.5961110591888428,0.2948993146419525,0.50294029712677,0.09317070990800858,0.04284331575036049,0.00031427390058524907,0.0018071882659569383,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
368,"('MT208PN41013', 1)",4604.0,2757.0,0.0,1.0,False,1.0,8.0,1.0,1131.0,76.0,2.0,10.0,0.0,5.0,0.0,0.0,2.0,4.0,0.8387089967727661,0.20855902135372162,0.3782653510570526,0.0839424654841423,0.14640206098556519,2.0,0.0,0.5555555820465088,0.0,0.5555555820465088,0.20000000298023224,10.0,0.24866673350334167,0.451009064912796,0.12027996778488159,0.10008532553911209,0.1745564490556717,0.00018401570559944957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,"('MT208PN41024', 1)",4556.0,1365.0,0.3333333432674408,3.0,True,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.6000000238418579,0.5833333134651184,0.9060279726982117,0.4338333308696747,0.2956145405769348,0.0,0.014881432056427002,3.0,0.0,0.27272728085517883,0.02380952425301075,0.3030303120613098,0.2857142984867096,3.0,0.478829950094223,0.3262752890586853,0.4544462561607361,0.0,0.016424914821982384,0.00020414084428921342,0.001291449530981481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
370,"('MT208PN41029', 1)",4324.0,1380.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333432674408,0.10000000149011612,0.8474847674369812,0.3583933115005493,0.4143669605255127,0.05675004795193672,0.2629612386226654,2.0,0.0,0.4545454680919647,0.0,0.5454545617103577,0.5,6.0,0.4228905737400055,0.4889373481273651,0.3559276759624481,0.06696291267871857,0.3102843165397644,0.0002057068340945989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,"('MT208PN41032', 1)",4519.0,2637.0,0.0,2.0,False,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.8999999761581421,1.2000000476837158,0.8532336950302124,0.4562060534954071,0.17875884473323822,0.16943377256393433,0.10107560455799103,2.0,0.0,0.1071428582072258,0.13636364042758942,0.3214285671710968,0.22727273404598236,8.0,0.5346788763999939,0.20950748026371002,0.3361005187034607,0.1985783874988556,0.11846180260181427,0.0002261036861455068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
372,"('MT208PN41036', 1)",4323.0,3472.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571492433548,0.13333334028720856,0.879601776599884,0.3487061858177185,0.4613320529460907,0.04199032858014107,0.003053999040275812,2.0,0.0,1.0,0.0,1.0,1.0,5.0,0.3964364230632782,0.5244783163070679,0.3043999671936035,0.047737885266542435,0.0034720245748758316,0.00014545410522259772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,"('MT208PN41048', 1)",4805.0,2702.0,0.0,1.0,False,1.0,13.0,0.0,1478.0,152.0,0.0,14.0,0.0,2.0,5.0,0.0,2.25,2.0,0.8974257707595825,0.4382110834121704,0.18927110731601715,0.1290540099143982,0.0720774233341217,2.0,0.0,0.46666666865348816,0.0,0.5333333611488342,0.1111111119389534,8.0,0.48829784989356995,0.21090446412563324,0.34449321031570435,0.143804669380188,0.08031574636697769,0.0003465226327534765,0.031207531690597534,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
374,"('MT208PN41050', 1)",4582.0,2925.0,0.0,2.0,False,1.0,3.0,1.0,170.0,0.0,1.0,3.0,0.0,5.0,5.0,0.0,1.1818181276321411,0.5882353186607361,0.9275109767913818,0.3555992841720581,0.31895604729652405,0.07707137614488602,0.07577776163816452,2.0,0.0,0.40909090638160706,0.0,0.4545454680919647,0.42105263471603394,8.0,0.3833909034729004,0.34388384222984314,0.3002960979938507,0.08309484273195267,0.08170012384653091,0.000155265603098087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,"('MT208PN41052', 1)",4310.0,3105.0,1.0,3.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4545454680919647,0.25,0.8343924880027771,0.44655904173851013,0.3187576234340668,0.0,0.0,3.0,0.0,0.1818181872367859,0.25,0.3333333432674408,0.3333333432674408,0.0,0.5351906418800354,0.3820236027240753,0.4534459114074707,0.0,0.0,0.00022948833066038787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,"('MT208PN41053', 1)",4716.0,2979.0,0.0,1.0,False,1.0,5.0,2.0,375.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.3571428656578064,0.3636363744735718,0.9112275838851929,0.4141554832458496,0.24841821193695068,0.061664141714572906,0.0,2.0,0.0,0.8571428656578064,0.0,0.8571428656578064,0.8181818127632141,2.0,0.45450279116630554,0.2726192772388458,0.38683125376701355,0.0676715075969696,0.0,0.00016162208339665085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
377,"('MT208PN41055', 1)",4684.0,3800.0,0.0,1.0,False,1.0,6.0,0.0,430.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.2777777910232544,0.27272728085517883,0.9846591353416443,0.5312281847000122,0.2901480495929718,0.03794068470597267,0.031371936202049255,2.0,0.0,0.4736842215061188,0.0,0.7894737124443054,0.8181818127632141,6.0,0.5395046472549438,0.2946685254573822,0.48822474479675293,0.038531795144081116,0.031860705465078354,0.00010620772809488699,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,"('MT208PN41059', 1)",4476.0,757.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,2.0,0.0,1.0,1.5714285373687744,0.6957101821899414,0.40306928753852844,0.09898116439580917,0.0422014445066452,0.0,2.0,0.0,0.10000000149011612,0.13333334028720856,0.15000000596046448,0.23333333432674408,2.0,0.5793637633323669,0.14227356016635895,0.4879209101200104,0.06065951660275459,0.0,0.00040184822864830494,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
379,"('MT208PN41064', 1)",4347.0,1581.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.75,0.0,0.8588190674781799,0.32566770911216736,0.2558550536632538,0.002683900995180011,0.06880345940589905,2.0,0.0,0.5333333611488342,0.0,0.5333333611488342,0.4285714328289032,3.0,0.3792040944099426,0.29791495203971863,0.3760790228843689,0.0031251064501702785,0.08011403679847717,0.00010789391672005877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,"('MT208PN41068', 1)",4282.0,3013.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0833333358168602,0.1111111119389534,0.8708399534225464,0.5087451934814453,0.29040274024009705,0.06758496910333633,0.0009721535025164485,2.0,0.0,0.3214285671710968,0.3888888955116272,0.4285714328289032,0.5,4.0,0.5842005610466003,0.3334743082523346,0.5065916180610657,0.07760894298553467,0.001116340048611164,0.00015987530059646815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
381,"('MT208PN41073', 1)",4718.0,3811.0,0.0,1.0,False,1.0,12.0,0.0,2025.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8935795426368713,0.44653183221817017,0.2916548252105713,0.07002381980419159,0.021931922063231468,2.0,0.0,0.3499999940395355,0.0,0.4000000059604645,0.3636363744735718,14.0,0.4997113347053528,0.3263893127441406,0.42134803533554077,0.07836327701807022,0.024543894454836845,0.0001292409870075062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,"('MT208PN41075', 1)",4884.0,1415.0,0.0,2.0,False,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.4444444477558136,0.75,0.9189730882644653,0.489251047372818,0.20167531073093414,0.05083227902650833,0.005226905923336744,2.0,0.0,0.2666666805744171,0.0357142873108387,0.30000001192092896,0.1428571492433548,10.0,0.5323888659477234,0.2194572538137436,0.41114312410354614,0.05531422048807144,0.00568776810541749,0.00015759035886731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
383,"('MT208PN41081', 1)",4289.0,3397.0,0.6666666865348816,3.0,True,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.05000000074505806,0.05263157933950424,0.9045131802558899,0.427590936422348,0.40109968185424805,0.19288964569568634,0.18404842913150787,3.0,0.0,0.05000000074505806,0.052631575614213943,0.3333333432674408,0.3333333432674408,29.0,0.47273045778274536,0.44344261288642883,0.25947800278663635,0.21325244009494781,0.2034778892993927,0.00016906192468013614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384,"('MT208PN41082', 1)",4464.0,2336.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2222222238779068,0.4000000059604645,0.9009140729904175,0.68113112449646,0.11425528675317764,0.4942079782485962,0.11251115053892136,2.0,0.0,0.21052631735801697,0.2777777910232544,0.2368421107530594,0.2777777910232544,13.0,0.7560445070266724,0.12682151794433594,0.1813075691461563,0.5485628247261047,0.12488555163145065,0.00015456759138032794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
385,"('MT208PN41083', 1)",4276.0,1913.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4000000059604645,0.25,0.8467634916305542,0.5758464336395264,0.20210713148117065,0.018931463360786438,0.13857990503311157,2.0,0.0,0.10000000149011612,0.0,0.30000001192092896,0.2666666805744171,7.0,0.6800557971000671,0.23868191242218018,0.657698392868042,0.022357439622282982,0.16365833580493927,0.00014849116269033402,0.00028105202363803983,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,"('MT208PN41085', 1)",4501.0,2691.0,0.0,1.0,False,1.0,7.0,3.0,796.0,5.0,3.0,8.0,0.0,4.0,1.0,0.0,1.5,1.75,0.8857888579368591,0.4541451632976532,0.16135887801647186,0.15928225219249725,0.06697360426187515,2.0,0.0,0.4000000059604645,0.0,0.4000000059604645,0.2857142984867096,4.0,0.5127013921737671,0.1821640431880951,0.3097470998764038,0.17981965839862823,0.075608991086483,0.00018259082571603358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
387,"('MT208PN41086', 1)",4270.0,3404.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.13333334028720856,0.05263157933950424,0.8974379897117615,0.22707311809062958,0.6054304242134094,0.11279347538948059,0.1735624074935913,2.0,0.0,0.30000001192092896,0.02631578966975212,0.46666666865348816,0.3947368562221527,19.0,0.25302374362945557,0.6746209263801575,0.12733986973762512,0.12568385899066925,0.193397656083107,0.00013493503502104431,0.16752934455871582,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,"('MT208PN41087', 1)",4415.0,2675.0,0.5,2.0,False,1.0,8.0,0.0,1314.0,475.0,0.0,11.0,1.0,0.0,0.0,4.0,1.1176470518112183,1.1176470518112183,0.9187700748443604,0.7763941287994385,0.04484787955880165,0.0,0.0,2.0,0.0,0.1315789520740509,0.0,0.28947368264198303,0.25,0.0,0.8450363874435425,0.048812951892614365,0.8143886923789978,0.0,0.0,0.00015563755005132407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
389,"('MT208PN41090', 1)",4588.0,1637.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.600000023841858,1.5,0.8316749334335327,0.5165871381759644,0.08676528930664062,0.2096801996231079,0.0,2.0,0.0,0.2857142984867096,0.0,0.2857142984867096,0.20000000298023224,3.0,0.6211406588554382,0.10432596504688263,0.30909234285354614,0.25211796164512634,0.0,0.0002215905988123268,0.09550632536411285,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,"('MT208PN41092', 1)",4340.0,3059.0,1.0,3.0,True,1.6666666269302368,25.0,1.0,1576.0,2.0,1.0,27.0,3.0,0.0,1.0,0.0,1.1111111640930176,1.2000000476837158,0.8956624269485474,0.3255198299884796,0.472931832075119,0.08346051722764969,0.07881234586238861,3.0,0.00620402954518795,0.18518519401550293,0.0,0.3333333432674408,0.3333333432674408,10.0,0.36344030499458313,0.5280246138572693,0.2702573239803314,0.0931830033659935,0.08799336105585098,0.0002029734750976786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,"('MT208PN41006', 2)",4523.0,2919.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,1.75,0.8733813762664795,0.5689939856529236,0.08839452266693115,0.21000991761684418,0.023309482261538506,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.2857142984867096,4.0,0.6514840126037598,0.10120953619480133,0.3836107850074768,0.24045614898204803,0.026688778772950172,0.00020884344121441245,0.00503934221342206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,"('MT208PN41007', 2)",4513.0,2838.0,0.0,1.0,False,1.0,14.0,0.0,1402.0,164.0,0.0,18.0,0.0,0.0,0.0,0.0,0.6315789222717285,0.6470588445663452,0.766434371471405,0.45688000321388245,0.22602097690105438,0.07140923291444778,0.032836589962244034,2.0,0.0,0.6499999761581421,0.0,0.8999999761581421,0.8947368264198303,5.0,0.5961110591888428,0.2948993146419525,0.50294029712677,0.09317070990800858,0.04284331575036049,0.00031427390058524907,0.0018071882659569383,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
393,"('MT208PN41010', 2)",4900.0,4034.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1428571492433548,0.0555555559694767,0.961368203163147,0.5947712063789368,0.17438791692256927,0.12499955296516418,0.04414692893624306,2.0,0.0,0.3214285671710968,0.25,0.4642857015132904,0.4000000059604645,12.0,0.6186715960502625,0.18139556050300598,0.48864904046058655,0.1300225555896759,0.04592093825340271,0.00012685341062024236,0.00027405141736380756,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
394,"('MT208PN41024', 2)",4556.0,1365.0,0.3333333432674408,3.0,True,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.6000000238418579,0.5833333134651184,0.9060279726982117,0.4338333308696747,0.2956145405769348,0.0,0.014881432056427002,3.0,0.0,0.27272728085517883,0.02380952425301075,0.3030303120613098,0.2857142984867096,3.0,0.478829950094223,0.3262752890586853,0.4544462561607361,0.0,0.016424914821982384,0.00020414084428921342,0.001291449530981481,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
395,"('MT208PN41029', 2)",4324.0,1380.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333432674408,0.10000000149011612,0.8474847674369812,0.3583933115005493,0.4143669605255127,0.05675004795193672,0.2629612386226654,2.0,0.0,0.4545454680919647,0.0,0.5454545617103577,0.5,6.0,0.4228905737400055,0.4889373481273651,0.3559276759624481,0.06696291267871857,0.3102843165397644,0.0002057068340945989,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
396,"('MT208PN41032', 2)",4519.0,2637.0,0.0,2.0,False,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.8999999761581421,1.2000000476837158,0.8532336950302124,0.4562060534954071,0.17875884473323822,0.16943377256393433,0.10107560455799103,2.0,0.0,0.1071428582072258,0.13636364042758942,0.3214285671710968,0.22727273404598236,8.0,0.5346788763999939,0.20950748026371002,0.3361005187034607,0.1985783874988556,0.11846180260181427,0.0002261036861455068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,"('MT208PN41048', 2)",4805.0,2702.0,0.0,1.0,False,1.0,13.0,0.0,1478.0,152.0,0.0,14.0,0.0,2.0,5.0,0.0,2.25,2.0,0.8974257707595825,0.4382110834121704,0.18927110731601715,0.1290540099143982,0.0720774233341217,2.0,0.0,0.46666666865348816,0.0,0.5333333611488342,0.1111111119389534,8.0,0.48829784989356995,0.21090446412563324,0.34449321031570435,0.143804669380188,0.08031574636697769,0.0003465226327534765,0.031207531690597534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
398,"('MT208PN41055', 2)",4684.0,3800.0,0.0,1.0,False,1.0,6.0,0.0,430.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.2777777910232544,0.27272728085517883,0.9846591353416443,0.5312281847000122,0.2901480495929718,0.03794068470597267,0.031371936202049255,2.0,0.0,0.4736842215061188,0.0,0.7894737124443054,0.8181818127632141,6.0,0.5395046472549438,0.2946685254573822,0.48822474479675293,0.038531795144081116,0.031860705465078354,0.00010620772809488699,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
399,"('MT208PN41059', 2)",4476.0,757.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,2.0,0.0,1.0,1.5714285373687744,0.6957101821899414,0.40306928753852844,0.09898116439580917,0.0422014445066452,0.0,2.0,0.0,0.10000000149011612,0.13333334028720856,0.15000000596046448,0.23333333432674408,2.0,0.5793637633323669,0.14227356016635895,0.4879209101200104,0.06065951660275459,0.0,0.00040184822864830494,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,"('MT208PN41064', 2)",4347.0,1581.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.75,0.0,0.8588190674781799,0.32566770911216736,0.2558550536632538,0.002683900995180011,0.06880345940589905,2.0,0.0,0.5333333611488342,0.0,0.5333333611488342,0.4285714328289032,3.0,0.3792040944099426,0.29791495203971863,0.3760790228843689,0.0031251064501702785,0.08011403679847717,0.00010789391672005877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
401,"('MT208PN41073', 2)",4718.0,3811.0,0.0,1.0,False,1.0,12.0,0.0,2025.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8935795426368713,0.44653183221817017,0.2916548252105713,0.07002381980419159,0.021931922063231468,2.0,0.0,0.3499999940395355,0.0,0.4000000059604645,0.3636363744735718,14.0,0.4997113347053528,0.3263893127441406,0.42134803533554077,0.07836327701807022,0.024543894454836845,0.0001292409870075062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
402,"('MT208PN41075', 2)",4884.0,1415.0,0.0,2.0,False,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.4444444477558136,0.75,0.9189730882644653,0.489251047372818,0.20167531073093414,0.05083227902650833,0.005226905923336744,2.0,0.0,0.2666666805744171,0.0357142873108387,0.30000001192092896,0.1428571492433548,10.0,0.5323888659477234,0.2194572538137436,0.41114312410354614,0.05531422048807144,0.00568776810541749,0.00015759035886731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
403,"('MT208PN41082', 2)",4464.0,2336.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2222222238779068,0.4000000059604645,0.9009140729904175,0.68113112449646,0.11425528675317764,0.4942079782485962,0.11251115053892136,2.0,0.0,0.21052631735801697,0.2777777910232544,0.2368421107530594,0.2777777910232544,13.0,0.7560445070266724,0.12682151794433594,0.1813075691461563,0.5485628247261047,0.12488555163145065,0.00015456759138032794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
404,"('MT208PN41083', 2)",4276.0,1913.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4000000059604645,0.25,0.8467634916305542,0.5758464336395264,0.20210713148117065,0.018931463360786438,0.13857990503311157,2.0,0.0,0.10000000149011612,0.0,0.30000001192092896,0.2666666805744171,7.0,0.6800557971000671,0.23868191242218018,0.657698392868042,0.022357439622282982,0.16365833580493927,0.00014849116269033402,0.00028105202363803983,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,"('MT208PN41089', 2)",4780.0,3489.0,0.5,2.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0714285746216774,0.6666666865348816,0.9830546975135803,0.37041130661964417,0.4356524646282196,0.21943821012973785,0.380545049905777,2.0,0.0,0.1428571492433548,0.23333333432674408,0.5,0.5,26.0,0.37679624557495117,0.4431619644165039,0.14318214356899261,0.22322075068950653,0.38710466027259827,0.0001562801917316392,0.30344057083129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,"('MT208PN41090', 2)",4588.0,1637.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.600000023841858,1.5,0.8316749334335327,0.5165871381759644,0.08676528930664062,0.2096801996231079,0.0,2.0,0.0,0.2857142984867096,0.0,0.2857142984867096,0.20000000298023224,3.0,0.6211406588554382,0.10432596504688263,0.30909234285354614,0.25211796164512634,0.0,0.0002215905988123268,0.09550632536411285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,"('MT208PN41006', 3)",4523.0,2919.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,1.75,0.8733813762664795,0.5689939856529236,0.08839452266693115,0.21000991761684418,0.023309482261538506,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.2857142984867096,4.0,0.6514840126037598,0.10120953619480133,0.3836107850074768,0.24045614898204803,0.026688778772950172,0.00020884344121441245,0.00503934221342206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,"('MT208PN41007', 3)",4513.0,2838.0,0.0,1.0,False,1.0,14.0,0.0,1402.0,164.0,0.0,18.0,0.0,0.0,0.0,0.0,0.6315789222717285,0.6470588445663452,0.766434371471405,0.45688000321388245,0.22602097690105438,0.07140923291444778,0.032836589962244034,2.0,0.0,0.6499999761581421,0.0,0.8999999761581421,0.8947368264198303,5.0,0.5961110591888428,0.2948993146419525,0.50294029712677,0.09317070990800858,0.04284331575036049,0.00031427390058524907,0.0018071882659569383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
