
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.342105263157895,5.82751137751138,5.65068542568543,2.24166666666667,9.33289809605599"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.395348837209302,2.56944444444444,2.67718253968254,0,14.7843208794615"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.348837209302326,0,0,0,18.1838680926916"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.395348837209302,0,0,0,19"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.395348837209302"
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.333333333333333,6.16084471084471,5.81735209235209,2.24166666666667,9.95789809605599"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.333333333333333,2.56944444444444,2.67718253968254,0,15.7843208794615"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.333333333333333,0,0,0,19.1838680926916"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.333333333333333,0,0,0,20"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.333333333333333"
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.2,6.30370185370185,5.81735209235209,2.24166666666667,10.2912314293893"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.324324324324324,2.64087301587302,2.67718253968254,0,16.5700351651758"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.378378378378378,0,0.142857142857143,0,20.112439521263"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.378378378378378,0,0,0,21"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.378378378378378"
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.21875,6.30370185370185,6.03957431457432,2.24166666666667,11.1245647627227"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.176470588235294,2.64087301587302,2.67718253968254,0,17.5700351651758"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.176470588235294,0,0.253968253968254,0,20.9457728545964"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.176470588235294,0,0,0,22"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.411764705882353"
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.227272727272727,6.30370185370185,6.03957431457432,2.49166666666667,11.5245647627227"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.461538461538462,2.89087301587302,2.67718253968254,0,18.4867018318425"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.461538461538462,0,0.253968253968254,0,21.9457728545964"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.461538461538462,0,0,0,23"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.461538461538462"
[1] "frustration_boredom,full_prev_3,3,8,Logit,0.538461538461538,6.80370185370185,6.83957431457431,2.99166666666667,11.9951529980168"
[1] "frustration_boredom,full_prev_3,3,8,RF,0.533333333333333,2.89087301587302,2.67718253968254,0,19.3755907207314"
[1] "frustration_boredom,full_prev_3,3,8,NN,0.433333333333333,0,0.253968253968254,0,22.6679950768186"
[1] "frustration_boredom,full_prev_3,3,8,SVM,0.6,0,0,0,24"
[1] "frustration_boredom,full_prev_3,3,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,3,8,WithinBase,0.6"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.346153846153846,7.05370185370185,7.23957431457432,2.99166666666667,12.5507085535723"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.228571428571429,2.89087301587302,2.67718253968254,0,20.1755907207314"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.285714285714286,0,0.503968253968254,0,23.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.285714285714286,0,0,0,25"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.314285714285714"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.315789473684211,7.38703518703519,7.23957431457432,2.99166666666667,13.0052540081178"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.434782608695652,3.05753968253968,2.67718253968254,0,20.9255907207314"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.521739130434783,0,0.503968253968254,0,24.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.521739130434783,0,0,0,26"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.521739130434783"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.481481481481481,7.88703518703519,7.73957431457432,3.15833333333333,13.6416176444814"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.363636363636364,3.05753968253968,2.67718253968254,0,21.7827335778742"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.424242424242424,0,0.503968253968254,0,25.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.424242424242424,0,0,0,27"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.424242424242424"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.260869565217391,8.28703518703519,7.83957431457431,3.15833333333333,14.0166176444814"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.307692307692308,3.65753968253968,2.67718253968254,0,22.4077335778742"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.307692307692308,0,0.503968253968254,0,26.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.307692307692308,0,0,0,28"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.297297297297297,8.51780441780442,8.03957431457432,3.49166666666667,14.4711630990269"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.3,3.65753968253968,2.67718253968254,0,23.4077335778742"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.3,0,0.503968253968254,0,27.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.3,0,0,0,29"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.325"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.291666666666667,8.51780441780442,8.28957431457432,3.49166666666667,15.0711630990269"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.413793103448276,3.65753968253968,3.07718253968254,0,24.2410669112076"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.448275862068966,0,0.703968253968254,0,28.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.413793103448276,0,0,0,30"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.413793103448276"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.357142857142857,8.51780441780442,9.28957431457432,3.49166666666667,15.4044964323602"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.529411764705882,3.78253968253968,3.74384920634921,0,25.0057727935605"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.5,0,0.703968253968254,0,29.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.5,0,0,0,31"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,4,8,Logit,0.463414634146341,8.91780441780442,9.95624098124098,3.63452380952381,15.9600519879158"
[1] "frustration_boredom,full_prev_3,4,8,RF,0.408163265306122,3.84920634920635,3.91051587301587,0,25.9057727935605"
[1] "frustration_boredom,full_prev_3,4,8,NN,0.428571428571429,0,0.870634920634921,0,30.4679950768186"
[1] "frustration_boredom,full_prev_3,4,8,SVM,0.408163265306122,0,0,0,32"
[1] "frustration_boredom,full_prev_3,4,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,4,8,WithinBase,0.408163265306122"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.333333333333333,8.91780441780442,10.4006854256854,3.96785714285714,16.3886234164872"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.222222222222222,3.84920634920635,3.91051587301587,0,26.7057727935605"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.277777777777778,0,0.870634920634921,0,31.4679950768186"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.277777777777778,0,0,0,33"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.305555555555556"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.166666666666667,9.04280441780442,10.4006854256854,3.96785714285714,17.0136234164872"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.238095238095238,3.84920634920635,3.91051587301587,0,27.7057727935605"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.238095238095238,0,0.870634920634921,0,32.4679950768186"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.238095238095238,0,0,0,34"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.30952380952381"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.375,9.20947108447108,10.4006854256854,3.96785714285714,17.5691789720428"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.421052631578947,4.01587301587302,3.91051587301587,0,28.2891061268938"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.578947368421053,0,0.870634920634921,0,33.3846617434853"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.631578947368421,0,0,0,35"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.631578947368421"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.292682926829268,9.50947108447108,10.6506854256854,4.30119047619048,17.8816789720428"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.363636363636364,4.21587301587302,4.1412851037851,0,28.9361649504233"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.386363636363636,0,0.870634920634921,0,34.3846617434853"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.386363636363636,0,0,0,36"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.386363636363636"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.260869565217391,9.93804251304251,10.6506854256854,4.30119047619048,18.3816789720428"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.269230769230769,4.32698412698413,4.1412851037851,0,29.7933078075661"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.346153846153846,0,1.37063492063492,0,35.3846617434853"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.269230769230769,0,0,0,37"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.346153846153846"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.419354838709677,10.3380425130425,10.7506854256854,4.63452380952381,19.0739866643504"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.333333333333333,4.32698412698413,4.1412851037851,0,30.6058078075661"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.41025641025641,0,1.52448107448107,0,36.2596617434853"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.41025641025641,0,0,0,38"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.41025641025641"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.296296296296296,10.3380425130425,10.7506854256854,4.63452380952381,19.6893712797351"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.482758620689655,4.32698412698413,4.3912851037851,0,31.5343792361375"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.448275862068966,0,1.52448107448107,0,37.1882331720567"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.482758620689655,0,0,0,39"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.482758620689655"
[1] "frustration_boredom,full_prev_3,5,8,Logit,0.464285714285714,10.6380425130425,11.4173520923521,4.63452380952381,20.2607998511636"
[1] "frustration_boredom,full_prev_3,5,8,RF,0.411764705882353,4.62698412698413,4.3912851037851,0,32.1133266045586"
[1] "frustration_boredom,full_prev_3,5,8,NN,0.558823529411765,0,2.19114774114774,0,38.082970014162"
[1] "frustration_boredom,full_prev_3,5,8,SVM,0.558823529411765,0,0,0,40"
[1] "frustration_boredom,full_prev_3,5,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,5,8,WithinBase,0.558823529411765"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.2,11.6380425130425,11.5173520923521,4.63452380952381,20.2607998511636"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.133333333333333,4.62698412698413,4.4912851037851,0,33.1133266045586"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.133333333333333,0,2.29114774114774,0,39.082970014162"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.0666666666666667,0,0,0,41"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.666666666666667"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.416666666666667,12.2094710844711,11.6423520923521,5.63452380952381,20.645415235779"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.30952380952381,4.84126984126984,4.4912851037851,0,33.7799932712253"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.357142857142857,0,2.29114774114774,0,40.082970014162"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.357142857142857,0,0,0,42"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.357142857142857"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.34375,12.3003801753802,11.9423520923521,5.63452380952381,21.4231930135568"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.342105263157895,4.84126984126984,4.82461843711844,0,34.5981750894071"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.263157894736842,0,2.29114774114774,0,40.9920609232529"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.289473684210526,0,0,0,43"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.342105263157895"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.444444444444444,12.6337135087135,12.6923520923521,5.63452380952381,21.9565263468901"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.344827586206897,5.34126984126984,5.07461843711844,0,35.0648417560738"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.482758620689655,0,2.29114774114774,0,41.9253942565862"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.517241379310345,0,0,0,44"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.517241379310345"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.148148148148148,12.7587135087135,12.6923520923521,5.63452380952381,22.2565263468901"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.272727272727273,5.45238095238095,5.07461843711844,0,35.7315084227404"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.363636363636364,0,2.29114774114774,0,42.9253942565862"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.363636363636364,0,0,0,45"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.363636363636364"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.0810810810810811,12.7587135087135,12.8034632034632,5.63452380952381,22.4231930135568"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.256410256410256,5.45238095238095,5.07461843711844,0,36.5648417560738"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.282051282051282,0,2.29114774114774,0,43.8420609232529"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.307692307692308,0,0,0,46"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.307692307692308"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.461538461538462,13.2587135087135,13.2034632034632,5.63452380952381,23.0231930135568"
[1] "frustration_boredom,full_prev_3,6,8,RF,0.580645161290323,5.45238095238095,5.07461843711844,0,37.5122101771264"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.580645161290323,0,2.29114774114774,0,44.7894293443055"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.612903225806452,0,0,0,47"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.612903225806452"
[1] "frustration_boredom,full_prev_3,6,8,Logit,0.371428571428571,13.8301420801421,13.3701298701299,6.13452380952381,23.3565263468901"
