MT208PN41007,MTBrowsingPageEvent,16:04:12.000,01:11:04.290,(punctual),5,00:00:00.500,0.5,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:12.000,01:11:04.790,(punctual),7,00:00:03.328,3.328,0
MT208PN41007,MTBrowsingPageEvent,16:04:16.000,01:11:08.118,(punctual),5,00:00:00.813,0.813,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:17.000,01:11:08.931,(punctual),4,00:00:00.687,0.687,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:17.000,01:11:09.618,(punctual),3,00:00:02.641,2.641,0
MT208PN41007,MTBrowsingPageEvent,16:04:20.000,01:11:12.259,(punctual),3,00:00:00.437,0.437,0
MT208PN41007,MTBrowsingPageEvent,16:04:20.000,01:11:12.696,(punctual),4,00:00:00.625,0.625,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:21.000,01:11:13.321,(punctual),5,00:00:06.703,6.703,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:28.000,01:11:20.024,(punctual),6,00:00:00.844,0.844,1
MT208PN41007,MTBrowsingPageEvent,16:04:28.000,01:11:20.868,(punctual),5,00:00:00.797,0.797,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:29.000,01:11:21.665,(punctual),4,00:00:00.547,0.547,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:30.000,01:11:22.212,(punctual),3,00:00:29.187,29.187,0
MT208PN41007,MTBrowsingPageEvent,16:04:59.000,01:11:51.399,(punctual),6,00:00:01.766,1.766,1
MT208PN41007,MTBrowsingPageEvent,16:05:01.000,01:11:53.165,(punctual),3,00:00:01.470,1.047,0
MT208PN41007,MTBrowsingPageEvent,16:05:02.000,01:11:54.212,(punctual),10,00:00:01.780,1.078,0.5
MT208PN41007,MTBrowsingPageEvent,16:05:03.000,01:11:55.290,(punctual),3,00:00:44.765,44.765,0
MT208PN41007,MTBrowsingPageEvent,16:06:06.000,01:12:40.055,(punctual),3,00:00:02.516,2.516,0
MT208PN41007,MTBrowsingPageEvent,16:06:08.000,01:12:42.571,(punctual),6,00:00:01.562,1.562,1
MT208PN41007,MTBrowsingPageEvent,16:06:10.000,01:12:44.133,(punctual),5,00:01:40.930,100.093,0.5
