MT208PN41007,MTLayoutEvent,15:12:25.000,00:25:22.280,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:12:48.000,00:25:45.045,(punctual),WebPage
MT208PN41007,MTLayoutEvent,15:15:37.000,00:28:33.913,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:15:41.000,00:28:38.350,(punctual),TutorialVideo
MT208PN41007,MTLayoutEvent,15:18:00.000,00:30:56.438,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:18:00.000,00:30:56.453,(punctual),TutorialVideo
MT208PN41007,MTLayoutEvent,15:20:49.000,00:33:46.292,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:20:49.000,00:33:46.370,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:20:58.000,00:33:54.699,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:21:10.000,00:34:07.388,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:22:23.000,00:35:19.490,(punctual),FullView
MT208PN41007,MTLayoutEvent,15:22:27.000,00:35:24.038,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:22:29.000,00:35:25.616,(punctual),TutorialVideo
MT208PN41007,MTLayoutEvent,15:24:16.000,00:37:12.846,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:24:16.000,00:37:12.955,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:33:51.000,00:46:47.698,(punctual),FullView
MT208PN41007,MTLayoutEvent,15:33:56.000,00:46:53.041,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:34:04.000,00:47:00.869,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:34:21.000,00:47:18.025,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:34:24.000,00:47:20.962,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:37:37.000,00:50:34.167,(punctual),WebPage
MT208PN41007,MTLayoutEvent,15:38:40.000,00:51:37.002,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:38:40.000,00:51:37.002,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,15:38:47.000,00:51:43.971,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:38:49.000,00:51:45.940,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:39:46.000,00:52:42.868,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:40:27.000,00:53:23.903,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:41:29.000,00:54:25.549,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:47:51.000,00:54:43.768,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:54:29.000,01:01:21.378,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:55:04.000,01:01:56.367,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:58:40.000,01:05:32.581,(punctual),Normal
MT208PN41007,MTLayoutEvent,15:58:58.000,01:05:50.284,(punctual),Notes
MT208PN41007,MTLayoutEvent,15:59:50.000,01:06:41.926,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,15:59:50.000,01:06:42.832,(punctual),WebPage
MT208PN41007,MTLayoutEvent,16:02:15.000,01:09:07.133,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:02:26.000,01:09:18.227,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:02:26.000,01:09:18.461,(punctual),WebPage
MT208PN41007,MTLayoutEvent,16:02:26.000,01:09:18.696,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,16:03:16.000,01:10:07.994,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:03:16.000,01:10:08.009,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,16:03:18.000,01:10:10.900,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:03:47.000,01:10:39.665,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:04:26.000,01:11:18.212,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:06:13.000,01:12:47.399,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:07:45.000,01:14:19.492,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:08:20.000,01:14:53.788,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:09:46.000,01:16:20.099,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:10:00.000,01:16:33.989,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:12:12.000,01:18:45.825,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:12:16.000,01:18:50.482,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:13:38.000,01:20:12.192,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:13:43.000,01:20:16.864,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:15:40.000,01:22:13.967,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:15:42.000,01:22:16.060,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:17:28.000,01:24:02.405,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:17:31.000,01:24:04.734,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:18:22.000,01:24:56.469,(punctual),WebPage
MT208PN41007,MTLayoutEvent,16:19:00.000,01:25:34.172,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:19:00.000,01:25:34.188,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:19:12.000,01:25:46.516,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:19:29.000,01:26:03.469,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:20:47.000,01:27:21.626,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:21:21.000,01:27:55.235,(punctual),Notes
MT208PN41007,MTLayoutEvent,16:24:32.000,01:31:06.701,(punctual),Normal
MT208PN41007,MTLayoutEvent,16:34:22.000,01:40:56.199,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:34:22.000,01:40:56.246,(punctual),WebPage
MT208PN41007,MTLayoutEvent,16:35:06.000,01:41:39.903,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:35:40.000,01:42:14.700,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:35:41.000,01:42:14.715,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:36:04.000,01:42:38.544,(punctual),InputEnlarged
MT208PN41007,MTLayoutEvent,16:42:53.000,01:49:26.760,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,16:42:58.000,01:49:32.698,(punctual),WebPage
MT208PN41007,MTLayoutEvent,16:50:06.000,01:56:39.767,(punctual),InputWithContent
MT208PN41008,MTLayoutEvent,13:38:06.000,00:00:05.630,(punctual),TutorialVideo
MT208PN41008,MTLayoutEvent,13:42:18.000,00:04:17.230,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:42:19.000,00:04:18.984,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:43:00.000,00:04:59.784,(punctual),WebPage
MT208PN41008,MTLayoutEvent,13:43:54.000,00:05:53.599,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:44:10.000,00:06:09.371,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:44:16.000,00:06:15.917,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:51:25.000,00:13:25.073,(punctual),TutorialVideo
MT208PN41008,MTLayoutEvent,13:54:11.000,00:16:10.609,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:54:11.000,00:16:10.625,(punctual),InputNoContent
